Time,Wind1VelX,Wind1VelY,Wind1VelZ,PtfmSurge,PtfmSway,PtfmHeave,PtfmRoll,PtfmPitch,PtfmYaw,YawBrMzp,TTDspFA,TwrBsFxt,TwrBsFyt,TwrBsFzt,TwrBsMxt,TwrBsMyt,TwrBsMzt,RtArea,B1N3Clrnc,B2N3Clrnc,B3N3Clrnc,GenPwr,GenTq,Wave1Elev,HydroFxi,HydroFyi,HydroFzi,HydroMxi,HydroMyi,HydroMzi,B1Surge,B1Sway,B1Heave,B1Roll,B1Pitch,B1Yaw,B1TVxi,B1TVyi,B1TVzi,B1RVxi,B1RVyi,B1RVzi,B1TAxi,B1TAyi,B1TAzi,B1RAxi,B1RAyi,B1RAzi,B1WvsFxi,B1WvsFyi,B1WvsFzi,B1WvsMxi,B1WvsMyi,B1WvsMzi,B1HDSFxi,B1HDSFyi,B1HDSFzi,B1HDSMxi,B1HDSMyi,B1HDSMzi,B1RdtFxi,B1RdtFyi,B1RdtFzi,B1RdtMxi,B1RdtMyi,B1RdtMzi,FAIRTEN1,FAIRTEN2,FAIRTEN3,ANCHTEN1,ANCHTEN2,ANCHTEN3
1.127500E+01,8.000000E+00,0.000000E+00,0.000000E+00,1.048376E+02,-1.705660E-02,-3.992533E+00,9.379292E-02,-2.554558E+00,-7.264695E-03,-5.378709E+02,1.930829E-01,4.300333E+02,1.588100E+01,-5.963357E+03,-1.399526E+03,3.582089E+04,-5.379254E+02,1.245774E+04,9.638874E+00,6.239535E+01,6.238376E+01,2.783884E+02,4.003441E+00,-9.693513E-01,7.388183E+07,-1.415963E+04,6.045010E+07,1.750659E+06,-6.132325E+08,-1.373470E+06,1.048376E+02,-1.705660E-02,-3.992533E+00,1.636995E-03,-4.458546E-02,-1.267928E-04,7.162748E+00,3.676708E-03,-8.436135E-02,-2.471372E-04,-2.372284E-02,-7.583361E-06,-3.368739E-01,5.394830E-03,1.618931E-01,-3.373871E-04,9.255162E-03,3.958109E-05,6.433779E+06,-9.285307E-01,2.035008E+06,4.329526E+00,-1.402631E+08,-9.518935E+00,0.000000E+00,0.000000E+00,1.551438E+08,6.210806E+05,-1.697506E+07,0.000000E+00,6.802898E+06,-5.088816E+03,-2.499347E+06,1.991695E+06,-1.285778E+08,-2.623040E+05,5.309235E+05,7.713378E+07,5.326861E+05,2.974727E+05,7.626432E+07,2.989296E+05
1.128750E+01,8.000000E+00,0.000000E+00,0.000000E+00,1.049271E+02,-1.701023E-02,-3.993575E+00,9.361640E-02,-2.571507E+00,-7.262054E-03,-5.147122E+02,1.925548E-01,4.264600E+02,1.519534E+01,-5.960212E+03,-1.316691E+03,3.564586E+04,-5.147667E+02,1.245786E+04,9.656241E+00,6.240871E+01,6.236786E+01,2.772128E+02,3.987891E+00,-9.554408E-01,7.396738E+07,-1.380969E+04,6.045411E+07,1.677424E+06,-6.146776E+08,-1.391873E+06,1.049271E+02,-1.701023E-02,-3.993575E+00,1.633914E-03,-4.488127E-02,-1.267468E-04,7.158547E+00,3.743114E-03,-8.234819E-02,-2.513041E-04,-2.360684E-02,-7.084473E-06,-3.351876E-01,5.237191E-03,1.602075E-01,-3.295795E-04,9.304413E-03,4.126331E-05,6.471251E+06,-9.325897E-01,2.012614E+06,4.383758E+00,-1.408939E+08,-9.546034E+00,0.000000E+00,0.000000E+00,1.551478E+08,6.198941E+05,-1.708768E+07,0.000000E+00,6.781441E+06,-4.882689E+03,-2.474398E+06,1.948480E+06,-1.283585E+08,-2.712714E+05,5.306634E+05,7.721415E+07,5.324458E+05,2.972488E+05,7.634550E+07,2.987365E+05
1.130000E+01,8.000000E+00,0.000000E+00,0.000000E+00,1.050166E+02,-1.696303E-02,-3.994592E+00,9.343690E-02,-2.588373E+00,-7.258860E-03,-4.920762E+02,1.917308E-01,4.208770E+02,1.453568E+01,-5.956936E+03,-1.233673E+03,3.538157E+04,-4.921301E+02,1.245797E+04,9.701641E+00,6.242202E+01,6.235189E+01,2.760387E+02,3.972228E+00,-9.415312E-01,7.405421E+07,-1.342116E+04,6.045806E+07,1.603480E+06,-6.160290E+08,-1.411738E+06,1.050166E+02,-1.696303E-02,-3.994592E+00,1.630782E-03,-4.517562E-02,-1.266910E-04,7.154367E+00,3.807512E-03,-8.035615E-02,-2.553719E-04,-2.349030E-02,-6.554874E-06,-3.337759E-01,5.079811E-03,1.585234E-01,-3.216572E-04,9.342942E-03,4.238165E-05,6.508719E+06,-9.366484E-01,1.990223E+06,4.437985E+00,-1.415246E+08,-9.573132E+00,0.000000E+00,0.000000E+00,1.551517E+08,6.186882E+05,-1.719974E+07,0.000000E+00,6.760394E+06,-4.688730E+03,-2.449465E+06,1.904412E+06,-1.280836E+08,-2.774901E+05,5.304014E+05,7.729448E+07,5.322041E+05,2.970247E+05,7.642665E+07,2.985404E+05
1.131250E+01,8.000000E+00,0.000000E+00,0.000000E+00,1.051060E+02,-1.691505E-02,-3.995584E+00,9.325451E-02,-2.605154E+00,-7.255101E-03,-4.707373E+02,1.906115E-01,4.133015E+02,1.386925E+01,-5.953559E+03,-1.149655E+03,3.502881E+04,-4.707912E+02,1.245807E+04,9.774826E+00,6.243531E+01,6.233584E+01,2.748706E+02,3.956509E+00,-9.276218E-01,7.414236E+07,-1.306542E+04,6.046197E+07,1.529938E+06,-6.172905E+08,-1.428559E+06,1.051060E+02,-1.691505E-02,-3.995584E+00,1.627598E-03,-4.546852E-02,-1.266254E-04,7.150202E+00,3.870008E-03,-7.838512E-02,-2.593420E-04,-2.337332E-02,-6.021256E-06,-3.326237E-01,4.927356E-03,1.568401E-01,-3.136628E-04,9.370817E-03,4.382888E-05,6.546188E+06,-9.407072E-01,1.967831E+06,4.492212E+00,-1.421553E+08,-9.600228E+00,0.000000E+00,0.000000E+00,1.551555E+08,6.174632E+05,-1.731126E+07,0.000000E+00,6.739668E+06,-4.533458E+03,-2.424535E+06,1.859400E+06,-1.277524E+08,-2.853073E+05,5.301389E+05,7.737475E+07,5.319614E+05,2.968008E+05,7.650774E+07,2.983415E+05
1.132500E+01,8.000000E+00,0.000000E+00,0.000000E+00,1.051953E+02,-1.686629E-02,-3.996551E+00,9.306931E-02,-2.621852E+00,-7.250769E-03,-4.514456E+02,1.891981E-01,4.039038E+02,1.316323E+01,-5.950094E+03,-1.063831E+03,3.459238E+04,-4.514990E+02,1.245817E+04,9.875329E+00,6.244858E+01,6.231966E+01,2.737115E+02,3.940777E+00,-9.137123E-01,7.423162E+07,-1.265042E+04,6.046600E+07,1.453426E+06,-6.184643E+08,-1.446320E+06,1.051953E+02,-1.686629E-02,-3.996551E+00,1.624366E-03,-4.575996E-02,-1.265498E-04,7.146051E+00,3.930556E-03,-7.643517E-02,-2.632072E-04,-2.325605E-02,-5.462470E-06,-3.317201E-01,4.763192E-03,1.551525E-01,-3.054036E-04,9.389007E-03,4.457029E-05,6.583656E+06,-9.447659E-01,1.945440E+06,4.546440E+00,-1.427861E+08,-9.627325E+00,0.000000E+00,0.000000E+00,1.551592E+08,6.162199E+05,-1.742221E+07,0.000000E+00,6.719271E+06,-4.325197E+03,-2.399535E+06,1.813472E+06,-1.273708E+08,-2.896851E+05,5.298758E+05,7.745498E+07,5.317184E+05,2.965772E+05,7.658879E+07,2.981401E+05
1.133750E+01,8.000000E+00,0.000000E+00,0.000000E+00,1.052846E+02,-1.681679E-02,-3.997495E+00,9.288134E-02,-2.638466E+00,-7.245856E-03,-4.350454E+02,1.874923E-01,3.929694E+02,1.238984E+01,-5.946583E+03,-9.755100E+02,3.408014E+04,-4.350987E+02,1.245825E+04,1.000249E+01,6.246184E+01,6.230337E+01,2.725649E+02,3.925079E+00,-8.998028E-01,7.432190E+07,-1.222727E+04,6.046984E+07,1.375341E+06,-6.195617E+08,-1.458551E+06,1.052846E+02,-1.681679E-02,-3.997495E+00,1.621085E-03,-4.604992E-02,-1.264641E-04,7.141909E+00,3.988996E-03,-7.450638E-02,-2.669715E-04,-2.313860E-02,-4.904698E-06,-3.310260E-01,4.598054E-03,1.534660E-01,-2.969689E-04,9.398286E-03,4.592495E-05,6.621124E+06,-9.488246E-01,1.923048E+06,4.600667E+00,-1.434168E+08,-9.654423E+00,0.000000E+00,0.000000E+00,1.551628E+08,6.149584E+05,-1.753260E+07,0.000000E+00,6.699054E+06,-4.125857E+03,-2.374545E+06,1.766358E+06,-1.269414E+08,-2.970463E+05,5.296126E+05,7.753515E+07,5.314744E+05,2.963541E+05,7.666980E+07,2.979362E+05
1.135000E+01,8.000000E+00,0.000000E+00,0.000000E+00,1.053739E+02,-1.676657E-02,-3.998414E+00,9.269071E-02,-2.654996E+00,-7.240357E-03,-4.224721E+02,1.854966E-01,3.808798E+02,1.152915E+01,-5.943052E+03,-8.841972E+02,3.350255E+04,-4.225250E+02,1.245833E+04,1.015548E+01,6.247511E+01,6.228694E+01,2.714334E+02,3.909459E+00,-8.858923E-01,7.441287E+07,-1.168961E+04,6.047395E+07,1.293018E+06,-6.205929E+08,-1.469460E+06,1.053739E+02,-1.676657E-02,-3.998414E+00,1.617758E-03,-4.633842E-02,-1.263681E-04,7.137775E+00,4.045331E-03,-7.259864E-02,-2.706253E-04,-2.302108E-02,-4.318863E-06,-3.304969E-01,4.416012E-03,1.517782E-01,-2.878501E-04,9.400209E-03,4.668635E-05,6.658596E+06,-9.528837E-01,1.900655E+06,4.654898E+00,-1.440476E+08,-9.681521E+00,0.000000E+00,0.000000E+00,1.551663E+08,6.136795E+05,-1.764244E+07,0.000000E+00,6.678800E+06,-3.875232E+03,-2.349529E+06,1.715746E+06,-1.264713E+08,-3.015166E+05,5.293493E+05,7.761528E+07,5.312304E+05,2.961318E+05,7.675076E+07,2.977300E+05
1.136250E+01,8.000000E+00,0.000000E+00,0.000000E+00,1.054631E+02,-1.671567E-02,-3.999310E+00,9.249748E-02,-2.671442E+00,-7.234263E-03,-4.147212E+02,1.832137E-01,3.680651E+02,1.056971E+01,-5.939558E+03,-7.896132E+02,3.287139E+04,-4.147739E+02,1.245840E+04,1.033331E+01,6.248838E+01,6.227037E+01,2.703198E+02,3.893958E+00,-8.719828E-01,7.450410E+07,-1.113815E+04,6.047806E+07,1.208068E+06,-6.215692E+08,-1.477034E+06,1.054631E+02,-1.671567E-02,-3.999310E+00,1.614386E-03,-4.662545E-02,-1.262617E-04,7.133647E+00,4.099333E-03,-7.071202E-02,-2.741644E-04,-2.290357E-02,-3.733643E-06,-3.301323E-01,4.225445E-03,1.500914E-01,-2.784046E-04,9.396626E-03,4.718795E-05,6.696066E+06,-9.569423E-01,1.878263E+06,4.709125E+00,-1.446783E+08,-9.708619E+00,0.000000E+00,0.000000E+00,1.551697E+08,6.123836E+05,-1.775172E+07,0.000000E+00,6.658694E+06,-3.597130E+03,-2.324520E+06,1.663500E+06,-1.259740E+08,-3.047193E+05,5.290864E+05,7.769535E+07,5.309802E+05,2.959105E+05,7.683167E+07,2.975219E+05
1.137500E+01,8.000000E+00,0.000000E+00,0.000000E+00,1.055522E+02,-1.666410E-02,-4.000182E+00,9.230175E-02,-2.687803E+00,-7.227575E-03,-4.125420E+02,1.806468E-01,3.550435E+02,9.510530E+00,-5.936108E+03,-6.917604E+02,3.220051E+04,-4.125948E+02,1.245846E+04,1.053485E+01,6.250167E+01,6.225365E+01,2.692263E+02,3.878619E+00,-8.580733E-01,7.459545E+07,-1.049806E+04,6.048230E+07,1.120644E+06,-6.225083E+08,-1.481528E+06,1.055522E+02,-1.666410E-02,-4.000182E+00,1.610970E-03,-4.691101E-02,-1.261450E-04,7.129523E+00,4.150867E-03,-6.884647E-02,-2.775815E-04,-2.278612E-02,-3.142052E-06,-3.298024E-01,4.028248E-03,1.484064E-01,-2.683474E-04,9.389002E-03,4.749763E-05,6.733534E+06,-9.610011E-01,1.855872E+06,4.763353E+00,-1.453090E+08,-9.735716E+00,0.000000E+00,0.000000E+00,1.551731E+08,6.110714E+05,-1.786043E+07,0.000000E+00,6.638037E+06,-3.327928E+03,-2.299532E+06,1.607405E+06,-1.254492E+08,-3.069854E+05,5.288238E+05,7.777538E+07,5.306769E+05,2.956902E+05,7.691254E+07,2.973112E+05
1.138750E+01,8.000000E+00,0.000000E+00,0.000000E+00,1.056413E+02,-1.661191E-02,-4.001031E+00,9.210359E-02,-2.704080E+00,-7.220291E-03,-4.170488E+02,1.777995E-01,3.422749E+02,8.357401E+00,-5.932714E+03,-5.908138E+02,3.150226E+04,-4.171016E+02,1.245852E+04,1.075893E+01,6.251497E+01,6.223677E+01,2.681547E+02,3.863477E+00,-8.436348E-01,7.468584E+07,-9.904361E+03,6.048622E+07,1.031746E+06,-6.234094E+08,-1.484226E+06,1.056413E+02,-1.661191E-02,-4.001031E+00,1.607511E-03,-4.719511E-02,-1.260179E-04,7.125403E+00,4.199969E-03,-6.700198E-02,-2.808705E-04,-2.266879E-02,-2.547478E-06,-3.296253E-01,3.826768E-03,1.466601E-01,-2.582666E-04,9.381808E-03,4.807230E-05,6.766850E+06,-9.648063E-01,1.832475E+06,4.803055E+00,-1.458481E+08,-9.762533E+00,0.000000E+00,0.000000E+00,1.551763E+08,6.097433E+05,-1.796859E+07,0.000000E+00,6.617961E+06,-3.032677E+03,-2.273634E+06,1.551503E+06,-1.249392E+08,-3.105394E+05,5.285611E+05,7.785535E+07,5.301779E+05,2.954713E+05,7.699336E+07,2.970910E+05
1.140000E+01,8.000000E+00,0.000000E+00,0.000000E+00,1.057304E+02,-1.655911E-02,-4.001857E+00,9.190310E-02,-2.720274E+00,-7.212413E-03,-4.292654E+02,1.746753E-01,3.301102E+02,7.122128E+00,-5.929457E+03,-4.871316E+02,3.078664E+04,-4.293182E+02,1.245858E+04,1.100430E+01,6.252829E+01,6.221974E+01,2.671071E+02,3.848567E+00,-8.291963E-01,7.477539E+07,-9.386596E+03,6.048995E+07,9.445440E+05,-6.242865E+08,-1.492504E+06,1.057304E+02,-1.655911E-02,-4.001857E+00,1.604012E-03,-4.747773E-02,-1.258803E-04,7.121283E+00,4.246525E-03,-6.518000E-02,-2.840358E-04,-2.255153E-02,-1.941782E-06,-3.294408E-01,3.638294E-03,1.449319E-01,-2.483165E-04,9.373587E-03,4.822474E-05,6.800164E+06,-9.686116E-01,1.809079E+06,4.842758E+00,-1.463872E+08,-9.789350E+00,0.000000E+00,0.000000E+00,1.551795E+08,6.084001E+05,-1.807619E+07,0.000000E+00,6.597282E+06,-2.810239E+03,-2.247996E+06,1.495435E+06,-1.244198E+08,-3.120348E+05,5.282757E+05,7.793527E+07,5.292751E+05,2.952535E+05,7.707414E+07,2.968325E+05
1.141250E+01,8.000000E+00,0.000000E+00,0.000000E+00,1.058193E+02,-1.650575E-02,-4.002661E+00,9.170038E-02,-2.736383E+00,-7.203938E-03,-4.496706E+02,1.712783E-01,3.188386E+02,5.822850E+00,-5.926366E+03,-3.811999E+02,3.006168E+04,-4.497236E+02,1.245864E+04,1.126962E+01,6.254160E+01,6.220256E+01,2.660844E+02,3.833917E+00,-8.147566E-01,7.486390E+07,-9.058018E+03,6.049348E+07,8.602870E+05,-6.251512E+08,-1.502851E+06,1.058193E+02,-1.650575E-02,-4.002661E+00,1.600474E-03,-4.775890E-02,-1.257324E-04,7.117167E+00,4.290947E-03,-6.337912E-02,-2.870807E-04,-2.243439E-02,-1.340398E-06,-3.291983E-01,3.465816E-03,1.432169E-01,-2.389539E-04,9.364970E-03,4.891463E-05,6.833482E+06,-9.724171E-01,1.785680E+06,4.882464E+00,-1.469263E+08,-9.816168E+00,0.000000E+00,0.000000E+00,1.551825E+08,6.070422E+05,-1.818323E+07,0.000000E+00,6.575764E+06,-2.640995E+03,-2.222546E+06,1.442240E+06,-1.238912E+08,-3.161444E+05,5.278734E+05,7.801514E+07,5.278201E+05,2.950341E+05,7.715486E+07,2.964652E+05
1.142500E+01,8.000000E+00,0.000000E+00,0.000000E+00,1.059083E+02,-1.645185E-02,-4.003442E+00,9.149550E-02,-2.752409E+00,-7.194867E-03,-4.782464E+02,1.676122E-01,3.086174E+02,4.477499E+00,-5.923469E+03,-2.734977E+02,2.933206E+04,-4.782995E+02,1.245870E+04,1.155363E+01,6.255490E+01,6.218522E+01,2.650881E+02,3.819556E+00,-8.003181E-01,7.495111E+07,-8.764140E+03,6.049678E+07,7.762752E+05,-6.259999E+08,-1.513015E+06,1.059083E+02,-1.645185E-02,-4.003442E+00,1.596898E-03,-4.803859E-02,-1.255741E-04,7.113054E+00,4.333270E-03,-6.159960E-02,-2.900118E-04,-2.231737E-02,-7.216695E-07,-3.289082E-01,3.297380E-03,1.415251E-01,-2.296517E-04,9.356751E-03,4.945934E-05,6.866798E+06,-9.762223E-01,1.762284E+06,4.922166E+00,-1.474654E+08,-9.842985E+00,0.000000E+00,0.000000E+00,1.551855E+08,6.056704E+05,-1.828972E+07,0.000000E+00,6.553496E+06,-2.492118E+03,-2.197431E+06,1.389137E+06,-1.233603E+08,-3.195443E+05,5.271627E+05,7.809495E+07,5.258162E+05,2.947967E+05,7.723554E+07,2.958743E+05
1.143750E+01,8.000000E+00,0.000000E+00,0.000000E+00,1.059972E+02,-1.639743E-02,-4.004201E+00,9.128854E-02,-2.768350E+00,-7.185195E-03,-5.143100E+02,1.636811E-01,2.994736E+02,3.105234E+00,-5.920786E+03,-1.645144E+02,2.859893E+04,-5.143637E+02,1.245875E+04,1.185502E+01,6.256818E+01,6.216774E+01,2.641184E+02,3.805497E+00,-7.858796E-01,7.503695E+07,-8.409891E+03,6.049971E+07,6.894964E+05,-6.268347E+08,-1.513647E+06,1.059972E+02,-1.639743E-02,-4.004201E+00,1.593286E-03,-4.831683E-02,-1.254053E-04,7.108945E+00,4.373530E-03,-5.984101E-02,-2.928280E-04,-2.220045E-02,-1.005060E-07,-3.285597E-01,3.123970E-03,1.398536E-01,-2.200177E-04,9.349043E-03,4.964353E-05,6.900114E+06,-9.800276E-01,1.738888E+06,4.961868E+00,-1.480045E+08,-9.869803E+00,0.000000E+00,0.000000E+00,1.551884E+08,6.042850E+05,-1.839565E+07,0.000000E+00,6.530472E+06,-2.338352E+03,-2.172606E+06,1.334063E+06,-1.228270E+08,-3.211859E+05,5.259499E+05,7.817472E+07,5.234337E+05,2.944909E+05,7.731618E+07,2.949275E+05
1.145000E+01,8.000000E+00,0.000000E+00,0.000000E+00,1.060860E+02,-1.634252E-02,-4.004938E+00,9.107959E-02,-2.784209E+00,-7.174924E-03,-5.565179E+02,1.594889E-01,2.913078E+02,1.722751E+00,-5.918318E+03,-5.468364E+01,2.786017E+04,-5.565718E+02,1.245881E+04,1.217253E+01,6.258142E+01,6.215013E+01,2.631764E+02,3.791769E+00,-7.714411E-01,7.512166E+07,-7.834648E+03,6.050238E+07,5.959428E+05,-6.276581E+08,-1.501172E+06,1.060860E+02,-1.634252E-02,-4.004938E+00,1.589639E-03,-4.859361E-02,-1.252261E-04,7.104841E+00,4.411498E-03,-5.810321E-02,-2.955175E-04,-2.208364E-02,5.198166E-07,-3.281488E-01,2.920598E-03,1.381987E-01,-2.094317E-04,9.341135E-03,4.829464E-05,6.933428E+06,-9.838328E-01,1.715492E+06,5.001571E+00,-1.485436E+08,-9.896619E+00,0.000000E+00,0.000000E+00,1.551912E+08,6.028866E+05,-1.850102E+07,0.000000E+00,6.506552E+06,-2.070250E+03,-2.148018E+06,1.274672E+06,-1.222856E+08,-3.153598E+05,5.241590E+05,7.825444E+07,5.209410E+05,2.940202E+05,7.739677E+07,2.935188E+05
1.146250E+01,8.000000E+00,0.000000E+00,0.000000E+00,1.061748E+02,-1.628715E-02,-4.005653E+00,9.086874E-02,-2.799983E+00,-7.164069E-03,-6.031382E+02,1.550394E-01,2.838956E+02,3.427976E-01,-5.916069E+03,5.563103E+01,2.711031E+04,-6.031926E+02,1.245886E+04,1.250494E+01,6.259461E+01,6.213238E+01,2.622626E+02,3.778385E+00,-7.570025E-01,7.520554E+07,-7.004809E+03,6.050506E+07,4.942198E+05,-6.284682E+08,-1.468670E+06,1.061748E+02,-1.628715E-02,-4.005653E+00,1.585959E-03,-4.886892E-02,-1.250366E-04,7.100741E+00,4.446648E-03,-5.638598E-02,-2.980674E-04,-2.196695E-02,1.107328E-06,-3.277133E-01,2.688122E-03,1.365515E-01,-1.978104E-04,9.333446E-03,4.624264E-05,6.966744E+06,-9.876380E-01,1.692095E+06,5.041273E+00,-1.490826E+08,-9.923435E+00,0.000000E+00,0.000000E+00,1.551940E+08,6.014760E+05,-1.860584E+07,0.000000E+00,6.482060E+06,-1.700343E+03,-2.123537E+06,1.210294E+06,-1.217430E+08,-3.061072E+05,5.218898E+05,7.833410E+07,5.186145E+05,2.932539E+05,7.747731E+07,2.916099E+05
1.147500E+01,8.000000E+00,0.000000E+00,0.000000E+00,1.062635E+02,-1.623137E-02,-4.006348E+00,9.065611E-02,-2.815674E+00,-7.152656E-03,-6.522682E+02,1.503367E-01,2.769183E+02,-1.024813E+00,-5.914024E+03,1.661220E+02,2.634131E+04,-6.523229E+02,1.245891E+04,1.285106E+01,6.260772E+01,6.211453E+01,2.613772E+02,3.765360E+00,-7.425629E-01,7.528888E+07,-5.862438E+03,6.050808E+07,3.843765E+05,-6.292634E+08,-1.420569E+06,1.062635E+02,-1.623137E-02,-4.006348E+00,1.582248E-03,-4.914279E-02,-1.248374E-04,7.096647E+00,4.478643E-03,-5.468932E-02,-3.004618E-04,-2.185035E-02,1.668881E-06,-3.273111E-01,2.421399E-03,1.349025E-01,-1.849542E-04,9.325001E-03,4.288354E-05,7.000062E+06,-9.914435E-01,1.668697E+06,5.080978E+00,-1.496217E+08,-9.950254E+00,0.000000E+00,0.000000E+00,1.551966E+08,6.000538E+05,-1.871010E+07,0.000000E+00,6.457292E+06,-1.212124E+03,-2.099023E+06,1.139923E+06,-1.211966E+08,-2.904862E+05,5.193776E+05,7.841372E+07,5.166687E+05,2.920662E+05,7.755782E+07,2.892479E+05
1.148750E+01,8.000000E+00,0.000000E+00,0.000000E+00,1.063522E+02,-1.617520E-02,-4.007021E+00,9.044179E-02,-2.831281E+00,-7.140719E-03,-7.021517E+02,1.453847E-01,2.699754E+02,-2.372525E+00,-5.912172E+03,2.765361E+02,2.554309E+04,-7.022067E+02,1.245896E+04,1.320980E+01,6.262077E+01,6.209658E+01,2.605194E+02,3.752693E+00,-7.281243E-01,7.537229E+07,-4.566740E+03,6.051150E+07,2.695128E+05,-6.300408E+08,-1.362859E+06,1.063522E+02,-1.617520E-02,-4.007021E+00,1.578507E-03,-4.941519E-02,-1.246291E-04,7.092557E+00,4.507136E-03,-5.301334E-02,-3.026901E-04,-2.173388E-02,2.177006E-06,-3.269560E-01,2.133308E-03,1.332405E-01,-1.714401E-04,9.314224E-03,3.847161E-05,7.033378E+06,-9.952487E-01,1.645301E+06,5.120681E+00,-1.501608E+08,-9.977071E+00,0.000000E+00,0.000000E+00,1.551992E+08,5.986207E+05,-1.881381E+07,0.000000E+00,6.432163E+06,-6.398679E+02,-2.074310E+06,1.066628E+06,-1.206363E+08,-2.697335E+05,5.169091E+05,7.849329E+07,5.152230E+05,2.903829E+05,7.763826E+07,2.865546E+05
1.150000E+01,8.000000E+00,0.000000E+00,0.000000E+00,1.064408E+02,-1.611871E-02,-4.007673E+00,9.022593E-02,-2.846806E+00,-7.128303E-03,-7.513806E+02,1.401876E-01,2.626145E+02,-3.695383E+00,-5.910499E+03,3.866826E+02,2.470422E+04,-7.514362E+02,1.245900E+04,1.358007E+01,6.263372E+01,6.207855E+01,2.596891E+02,3.740392E+00,-7.136858E-01,7.545626E+07,-3.177103E+03,6.051562E+07,1.521688E+05,-6.307942E+08,-1.299151E+06,1.064408E+02,-1.611871E-02,-4.007673E+00,1.574740E-03,-4.968613E-02,-1.244124E-04,7.088471E+00,4.531898E-03,-5.135826E-02,-3.047455E-04,-2.161756E-02,2.624715E-06,-3.266949E-01,1.837499E-03,1.315588E-01,-1.575955E-04,9.299786E-03,3.399568E-05,7.066693E+06,-9.990540E-01,1.621904E+06,5.160384E+00,-1.506999E+08,-1.000389E+01,0.000000E+00,0.000000E+00,1.552017E+08,5.971776E+05,-1.891696E+07,0.000000E+00,6.406905E+06,-4.412707E+01,-2.049302E+06,9.916064E+05,-1.200569E+08,-2.486625E+05,5.147366E+05,7.857280E+07,5.143045E+05,2.882105E+05,7.771866E+07,2.836973E+05
1.151250E+01,8.000000E+00,0.000000E+00,0.000000E+00,1.065294E+02,-1.606192E-02,-4.008305E+00,9.000864E-02,-2.862246E+00,-7.115456E-03,-7.988865E+02,1.347498E-01,2.544087E+02,-4.990443E+00,-5.908958E+03,4.964435E+02,2.381382E+04,-7.989424E+02,1.245904E+04,1.396090E+01,6.264656E+01,6.206046E+01,2.588855E+02,3.728457E+00,-6.988073E-01,7.554046E+07,-1.773174E+03,6.052021E+07,3.499262E+04,-6.314975E+08,-1.236733E+06,1.065294E+02,-1.606192E-02,-4.008305E+00,1.570947E-03,-4.995562E-02,-1.241881E-04,7.084388E+00,4.552981E-03,-4.972435E-02,-3.066273E-04,-2.150146E-02,3.021027E-06,-3.267034E-01,1.543092E-03,1.297944E-01,-1.437678E-04,9.283780E-03,2.934306E-05,7.095730E+06,-1.002512E+00,1.597667E+06,5.184584E+00,-1.511444E+08,-1.002976E+01,0.000000E+00,0.000000E+00,1.552041E+08,5.957252E+05,-1.901956E+07,0.000000E+00,6.382824E+06,5.456776E+02,-2.023071E+06,9.165892E+05,-1.194882E+08,-2.267221E+05,5.130269E+05,7.865227E+07,5.138685E+05,2.856393E+05,7.779902E+07,2.808532E+05
1.152500E+01,8.000000E+00,0.000000E+00,0.000000E+00,1.066179E+02,-1.600489E-02,-4.008916E+00,8.979004E-02,-2.877604E+00,-7.102224E-03,-8.439629E+02,1.290759E-01,2.449583E+02,-6.257613E+00,-5.907570E+03,6.058035E+02,2.286191E+04,-8.440191E+02,1.245907E+04,1.435137E+01,6.265929E+01,6.204232E+01,2.581077E+02,3.716888E+00,-6.839287E-01,7.562586E+07,-4.787065E+02,6.052542E+07,-7.967762E+04,-6.321522E+08,-1.178817E+06,1.066179E+02,-1.600489E-02,-4.008916E+00,1.567132E-03,-5.022367E-02,-1.239572E-04,7.080302E+00,4.570465E-03,-4.811333E-02,-3.083393E-04,-2.138556E-02,3.357708E-06,-3.268960E-01,1.258212E-03,1.280155E-01,-1.302661E-04,9.261266E-03,2.516210E-05,7.124768E+06,-1.005970E+00,1.573430E+06,5.208783E+00,-1.515888E+08,-1.005564E+01,0.000000E+00,0.000000E+00,1.552064E+08,5.942644E+05,-1.912161E+07,0.000000E+00,6.358948E+06,1.103330E+03,-1.996621E+06,8.431146E+05,-1.188874E+08,-2.070672E+05,5.118481E+05,7.873169E+07,5.138252E+05,2.828211E+05,7.787934E+07,2.781785E+05
