
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 03-Jul-2025 at 09:04:37.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        FAIRTEN4        FAIRTEN5        FAIRTEN6        ANCHTEN1        ANCHTEN2        ANCHTEN3        ANCHTEN4        ANCHTEN5        ANCHTEN6            P1FX            P1FY            P1FZ            P2FX            P2FY            P2FZ            P3FX            P3FY            P3FZ            P4FX            P4FY            P4FZ            P5FX            P5FY            P5FZ            P6FX            P6FY            P6FZ            P7FX            P7FY            P7FZ            P7PX            P7PY            P7PZ            P8FX            P8FY            P8FZ            P8PX            P8PY            P8PZ            P9FX            P9FY            P9FZ            P9PX            P9PY            P9PZ           P10FX           P10FY           P10FZ           P10PX           P10PY           P10PZ           P11FX           P11FY           P11FZ           P11PX           P11PY           P11PZ           P12FX           P12FY           P12FZ           P12PX           P12PY           P12PZ          L1N1PZ          L1N2PZ          L1N3PZ          L1N4PZ          L1N5PZ          L1N6PZ          L1N7PZ          L1N8PZ          L1N9PZ         L1N10PZ         L1N11PZ         L1N12PZ         L1N13PZ         L1N14PZ         L1N15PZ         L1N16PZ         L1N17PZ         L1N18PZ         L1N19PZ         L1N20PZ         L1N21PZ         L1N22PZ         L1N23PZ         L1N24PZ         L1N25PZ         L1N26PZ         L1N27PZ         L1N28PZ         L1N29PZ         L1N30PZ          L2N1PZ          L2N2PZ          L2N3PZ          L2N4PZ          L2N5PZ          L2N6PZ          L2N7PZ          L2N8PZ          L2N9PZ         L2N10PZ         L2N11PZ         L2N12PZ         L2N13PZ         L2N14PZ         L2N15PZ         L2N16PZ         L2N17PZ         L2N18PZ         L2N19PZ         L2N20PZ         L2N21PZ         L2N22PZ         L2N23PZ         L2N24PZ         L2N25PZ         L2N26PZ         L2N27PZ         L2N28PZ         L2N29PZ         L2N30PZ
    0.0270   5.9481325E+05   5.0810472E+05   5.9481775E+05   2.2666483E+05   2.4600648E+05   2.2666395E+05   3.9344709E+05   2.9543966E+05   3.9344709E+05   1.4653032E+04   1.7553857E+04   1.4653032E+04   3.6535231E+05   1.4522873E+05  -1.5063293E+04   2.9509606E+05   0.0000000E+00  -1.4244607E+04   3.6535231E+05  -1.4522873E+05  -1.5063293E+04   1.5871011E+02  -6.7250053E+01  -1.4652019E+04   1.0710762E+04   0.0000000E+00  -1.3907462E+04   1.5871011E+02   6.7250053E+01  -1.4652019E+04  -3.5941462E+05  -1.1609199E+05  -4.5950691E+05  -1.3999987E+01  -1.0876615E-08  -1.0000136E+01  -3.0737169E+05   1.1039804E-03  -4.0458997E+05  -1.3999987E+01  -1.0876615E-08  -1.0000136E+01  -3.5941741E+05   1.1609288E+05  -4.5951034E+05  -1.3999987E+01  -1.0876615E-08  -1.0000136E+01  -3.7943832E+04  -6.8989399E+03  -2.2335983E+05   5.4000011E+01   2.4726670E-08  -9.9998760E+00  -4.3653414E+04  -1.1377662E-03  -2.4210241E+05   5.4000011E+01   2.4726670E-08  -9.9998760E+00  -3.7943676E+04   6.8989097E+03  -2.2335898E+05   5.4000011E+01   2.4726670E-08  -9.9998760E+00  -5.0005577E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0003494E+01  -4.9845955E+01  -4.9264149E+01  -4.8281830E+01  -4.6934017E+01  -4.5237759E+01  -4.3210167E+01  -4.0880951E+01  -3.8274227E+01  -3.5410698E+01  -3.2314190E+01  -2.9007149E+01  -2.5504076E+01  -2.1834431E+01  -1.8013996E+01  -1.4066021E+01  -1.0000136E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005634E+01  -5.0004196E+01  -4.9890804E+01  -4.9293861E+01  -4.8278137E+01  -4.6902180E+01  -4.5183216E+01  -4.3127510E+01  -4.0761337E+01  -3.8123444E+01  -3.5229553E+01  -3.2110359E+01  -2.8800272E+01  -2.5304228E+01  -2.1653913E+01  -1.7870054E+01  -1.3982319E+01  -1.0000136E+01
    0.0300   5.9343169E+05   5.0679150E+05   5.9343769E+05   2.2499855E+05   2.4384050E+05   2.2499745E+05   3.9342512E+05   2.9555112E+05   3.9342512E+05   1.4653010E+04   1.7561709E+04   1.4653010E+04   3.6533662E+05   1.4520878E+05  -1.5063266E+04   2.9520766E+05   0.0000000E+00  -1.4244743E+04   3.6533662E+05  -1.4520878E+05  -1.5063266E+04   1.5674576E+02  -6.6417694E+01  -1.4652021E+04   1.0723646E+04   0.0000000E+00  -1.3907447E+04   1.5674576E+02   6.6417694E+01  -1.4652021E+04  -3.5857131E+05  -1.1583925E+05  -4.5844197E+05  -1.3999984E+01  -2.7026969E-08  -1.0000168E+01  -3.0657403E+05   2.6975707E-03  -4.0354678E+05  -1.3999984E+01  -2.7026969E-08  -1.0000168E+01  -3.5857500E+05   1.1584045E+05  -4.5844653E+05  -1.3999984E+01  -2.7026969E-08  -1.0000168E+01  -3.7623340E+04  -6.8414087E+03  -2.2172511E+05   5.4000015E+01   4.1752859E-08  -9.9998484E+00  -4.3222707E+04  -1.9019714E-03  -2.3997912E+05   5.4000015E+01   4.1752859E-08  -9.9998484E+00  -3.7623145E+04   6.8413701E+03  -2.2172405E+05   5.4000015E+01   4.1752859E-08  -9.9998484E+00  -5.0005577E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0003494E+01  -4.9845894E+01  -4.9264057E+01  -4.8281834E+01  -4.6934113E+01  -4.5237881E+01  -4.3210377E+01  -4.0881275E+01  -3.8274601E+01  -3.5411018E+01  -3.2314430E+01  -2.9007238E+01  -2.5504070E+01  -2.1834318E+01  -1.8013880E+01  -1.4065943E+01  -1.0000168E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005634E+01  -5.0004200E+01  -4.9890560E+01  -4.9293442E+01  -4.8277863E+01  -4.6901989E+01  -4.5183002E+01  -4.3127808E+01  -4.0761803E+01  -3.8124012E+01  -3.5230110E+01  -3.2110741E+01  -2.8800194E+01  -2.5304052E+01  -2.1653662E+01  -1.7869898E+01  -1.3982235E+01  -1.0000168E+01
    0.0330   5.9207144E+05   5.0577175E+05   5.9207881E+05   2.2315389E+05   2.4117231E+05   2.2315262E+05   3.9328388E+05   2.9578894E+05   3.9328384E+05   1.4652987E+04   1.7569719E+04   1.4652987E+04   3.6520994E+05   1.4514477E+05  -1.5063112E+04   2.9544575E+05   0.0000000E+00  -1.4245019E+04   3.6520991E+05  -1.4514475E+05  -1.5063112E+04   1.5479027E+02  -6.5589096E+01  -1.4652023E+04   1.0736774E+04   0.0000000E+00  -1.3907432E+04   1.5479027E+02   6.5589096E+01  -1.4652023E+04  -3.5774125E+05  -1.1559065E+05  -4.5739322E+05  -1.3999980E+01  -4.7761365E-08  -1.0000202E+01  -3.0595738E+05   4.7345809E-03  -4.0273459E+05  -1.3999980E+01  -4.7761365E-08  -1.0000202E+01  -3.5774578E+05   1.1559212E+05  -4.5739884E+05  -1.3999980E+01  -4.7761365E-08  -1.0000202E+01  -3.7271363E+04  -6.7781182E+03  -2.1991489E+05   5.4000019E+01   6.3339151E-08  -9.9998178E+00  -4.2698223E+04  -2.8505884E-03  -2.3736248E+05   5.4000019E+01   6.3339151E-08  -9.9998178E+00  -3.7271137E+04   6.7780718E+03  -2.1991366E+05   5.4000019E+01   6.3339151E-08  -9.9998178E+00  -5.0005577E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0003494E+01  -4.9845829E+01  -4.9263966E+01  -4.8281837E+01  -4.6934212E+01  -4.5238007E+01  -4.3210587E+01  -4.0881603E+01  -3.8274982E+01  -3.5411335E+01  -3.2314674E+01  -2.9007326E+01  -2.5504066E+01  -2.1834208E+01  -1.8013765E+01  -1.4065867E+01  -1.0000202E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005634E+01  -5.0004204E+01  -4.9890308E+01  -4.9293026E+01  -4.8277596E+01  -4.6901806E+01  -4.5182793E+01  -4.3128113E+01  -4.0762272E+01  -3.8124588E+01  -3.5230671E+01  -3.2111126E+01  -2.8800116E+01  -2.5303881E+01  -2.1653416E+01  -1.7869749E+01  -1.3982158E+01  -1.0000202E+01
    0.0360   5.9074475E+05   5.0505516E+05   5.9075388E+05   2.2142564E+05   2.3843227E+05   2.2142420E+05   3.9292388E+05   2.9600150E+05   3.9292378E+05   1.4652966E+04   1.7577883E+04   1.4652966E+04   3.6487984E+05   1.4499994E+05  -1.5062731E+04   2.9565853E+05   0.0000000E+00  -1.4245265E+04   3.6487978E+05  -1.4499991E+05  -1.5062731E+04   1.5284404E+02  -6.4764427E+01  -1.4652025E+04   1.0750148E+04   0.0000000E+00  -1.3907417E+04   1.5284404E+02   6.4764427E+01  -1.4652025E+04  -3.5693200E+05  -1.1534862E+05  -4.5637003E+05  -1.3999977E+01  -7.3455844E-08  -1.0000239E+01  -3.0552772E+05   7.2537353E-03  -4.0216106E+05  -1.3999977E+01  -7.3455844E-08  -1.0000239E+01  -3.5693762E+05   1.1535045E+05  -4.5637700E+05  -1.3999977E+01  -7.3455844E-08  -1.0000239E+01  -3.6940559E+04  -6.7186455E+03  -2.1821909E+05   5.4000023E+01   9.0175725E-08  -9.9997835E+00  -4.2160832E+04  -4.0082932E-03  -2.3467511E+05   5.4000023E+01   9.0175725E-08  -9.9997835E+00  -3.6940301E+04   6.7185913E+03  -2.1821767E+05   5.4000023E+01   9.0175725E-08  -9.9997835E+00  -5.0005577E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0003490E+01  -4.9845760E+01  -4.9263874E+01  -4.8281845E+01  -4.6934315E+01  -4.5238129E+01  -4.3210800E+01  -4.0881931E+01  -3.8275360E+01  -3.5411655E+01  -3.2314915E+01  -2.9007412E+01  -2.5504065E+01  -2.1834099E+01  -1.8013655E+01  -1.4065793E+01  -1.0000239E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005634E+01  -5.0004208E+01  -4.9890060E+01  -4.9292622E+01  -4.8277344E+01  -4.6901634E+01  -4.5182594E+01  -4.3128426E+01  -4.0762753E+01  -3.8125164E+01  -3.5231236E+01  -3.2111519E+01  -2.8800043E+01  -2.5303713E+01  -2.1653173E+01  -1.7869608E+01  -1.3982087E+01  -1.0000239E+01
    0.0390   5.8946600E+05   5.0465100E+05   5.8947669E+05   2.2004538E+05   2.3601200E+05   2.2004384E+05   3.9219544E+05   2.9600684E+05   3.9219522E+05   1.4652944E+04   1.7586203E+04   1.4652944E+04   3.6420709E+05   1.4471902E+05  -1.5061965E+04   2.9566388E+05   0.0000000E+00  -1.4245282E+04   3.6420688E+05  -1.4471894E+05  -1.5061965E+04   1.5090630E+02  -6.3943348E+01  -1.4652027E+04   1.0763769E+04   0.0000000E+00  -1.3907401E+04   1.5090630E+02   6.3943348E+01  -1.4652027E+04  -3.5615238E+05  -1.1511601E+05  -4.5538331E+05  -1.3999972E+01  -1.0439932E-07  -1.0000280E+01  -3.0529084E+05   1.0284831E-02  -4.0183347E+05  -1.3999972E+01  -1.0439932E-07  -1.0000280E+01  -3.5615897E+05   1.1511816E+05  -4.5539147E+05  -1.3999972E+01  -1.0439932E-07  -1.0000280E+01  -3.6672188E+04  -6.6704971E+03  -2.1686544E+05   5.4000027E+01   1.2288496E-07  -9.9997473E+00  -4.1683988E+04  -5.4019620E-03  -2.3230177E+05   5.4000027E+01   1.2288496E-07  -9.9997473E+00  -3.6671918E+04   6.6704385E+03  -2.1686395E+05   5.4000027E+01   1.2288496E-07  -9.9997473E+00  -5.0005577E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0003490E+01  -4.9845692E+01  -4.9263779E+01  -4.8281857E+01  -4.6934418E+01  -4.5238258E+01  -4.3211018E+01  -4.0882263E+01  -3.8275742E+01  -3.5411980E+01  -3.2315159E+01  -2.9007500E+01  -2.5504065E+01  -2.1833990E+01  -1.8013548E+01  -1.4065722E+01  -1.0000280E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005634E+01  -5.0004211E+01  -4.9889809E+01  -4.9292221E+01  -4.8277103E+01  -4.6901474E+01  -4.5182400E+01  -4.3128742E+01  -4.0763237E+01  -3.8125748E+01  -3.5231804E+01  -3.2111919E+01  -2.8799971E+01  -2.5303551E+01  -2.1652935E+01  -1.7869474E+01  -1.3982023E+01  -1.0000280E+01
    0.0420   5.8824638E+05   5.0456397E+05   5.8825888E+05   2.1919322E+05   2.3424198E+05   2.1919164E+05   3.9094888E+05   2.9567434E+05   3.9094847E+05   1.4652923E+04   1.7594684E+04   1.4652923E+04   3.6305244E+05   1.4424672E+05  -1.5060656E+04   2.9533100E+05   0.0000000E+00  -1.4244928E+04   3.6305209E+05  -1.4424656E+05  -1.5060655E+04   1.4897459E+02  -6.3124825E+01  -1.4652030E+04   1.0777641E+04   0.0000000E+00  -1.3907386E+04   1.4897459E+02   6.3124825E+01  -1.4652030E+04  -3.5540928E+05  -1.1489505E+05  -4.5444159E+05  -1.3999969E+01  -1.4097498E-07  -1.0000324E+01  -3.0524969E+05   1.3870168E-02  -4.0175544E+05  -1.3999969E+01  -1.4097498E-07  -1.0000324E+01  -3.5541700E+05   1.1489757E+05  -4.5445116E+05  -1.3999969E+01  -1.4097498E-07  -1.0000324E+01  -3.6498250E+04  -6.6394980E+03  -2.1603116E+05   5.4000031E+01   1.6186948E-07  -9.9997082E+00  -4.1329508E+04  -7.0573301E-03  -2.3056708E+05   5.4000031E+01   1.6186948E-07  -9.9997082E+00  -3.6497969E+04   6.6394346E+03  -2.1602961E+05   5.4000031E+01   1.6186948E-07  -9.9997082E+00  -5.0005577E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0003490E+01  -4.9845615E+01  -4.9263687E+01  -4.8281872E+01  -4.6934525E+01  -4.5238384E+01  -4.3211239E+01  -4.0882595E+01  -3.8276127E+01  -3.5412300E+01  -3.2315407E+01  -2.9007587E+01  -2.5504066E+01  -2.1833883E+01  -1.8013443E+01  -1.4065652E+01  -1.0000324E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005634E+01  -5.0004215E+01  -4.9889557E+01  -4.9291824E+01  -4.8276871E+01  -4.6901325E+01  -4.5182217E+01  -4.3129063E+01  -4.0763729E+01  -3.8126335E+01  -3.5232380E+01  -3.2112324E+01  -2.8799902E+01  -2.5303391E+01  -2.1652702E+01  -1.7869347E+01  -1.3981966E+01  -1.0000324E+01
    0.0450   5.8709694E+05   5.0479559E+05   5.8711119E+05   2.1898392E+05   2.3336400E+05   2.1898236E+05   3.8910338E+05   2.9499238E+05   3.8910275E+05   1.4652902E+04   1.7603330E+04   1.4652902E+04   3.6134075E+05   1.4355322E+05  -1.5058722E+04   2.9464828E+05   0.0000000E+00  -1.4244187E+04   3.6134019E+05  -1.4355298E+05  -1.5058721E+04   1.4704475E+02  -6.2307098E+01  -1.4652032E+04   1.0791771E+04   0.0000000E+00  -1.3907369E+04   1.4704475E+02   6.2307098E+01  -1.4652032E+04  -3.5470953E+05  -1.1468797E+05  -4.5355338E+05  -1.3999963E+01  -1.8354153E-07  -1.0000371E+01  -3.0540522E+05   1.8049452E-02  -4.0192819E+05  -1.3999963E+01  -1.8354153E-07  -1.0000371E+01  -3.5471831E+05   1.1469084E+05  -4.5356422E+05  -1.3999963E+01  -1.8354153E-07  -1.0000371E+01  -3.6439012E+04  -6.6293413E+03  -2.1582911E+05   5.4000038E+01   2.0739797E-07  -9.9996653E+00  -4.1142480E+04  -9.0039326E-03  -2.2970862E+05   5.4000038E+01   2.0739797E-07  -9.9996653E+00  -3.6438734E+04   6.6292749E+03  -2.1582758E+05   5.4000038E+01   2.0739797E-07  -9.9996653E+00  -5.0005577E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0003490E+01  -4.9845543E+01  -4.9263592E+01  -4.8281891E+01  -4.6934635E+01  -4.5238518E+01  -4.3211460E+01  -4.0882931E+01  -3.8276508E+01  -3.5412628E+01  -3.2315655E+01  -2.9007675E+01  -2.5504070E+01  -2.1833778E+01  -1.8013342E+01  -1.4065585E+01  -1.0000371E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005634E+01  -5.0004219E+01  -4.9889301E+01  -4.9291435E+01  -4.8276653E+01  -4.6901184E+01  -4.5182037E+01  -4.3129391E+01  -4.0764229E+01  -3.8126930E+01  -3.5232960E+01  -3.2112736E+01  -2.8799837E+01  -2.5303236E+01  -2.1652473E+01  -1.7869228E+01  -1.3981915E+01  -1.0000371E+01
    0.0480   5.8602494E+05   5.0534150E+05   5.8604088E+05   2.1942498E+05   2.3348081E+05   2.1942352E+05   3.8668784E+05   2.9407244E+05   3.8668706E+05   1.4652882E+04   1.7612146E+04   1.4652882E+04   3.5909888E+05   1.4264925E+05  -1.5056191E+04   2.9372731E+05   0.0000000E+00  -1.4243183E+04   3.5909812E+05  -1.4264895E+05  -1.5056190E+04   1.4511118E+02  -6.1487785E+01  -1.4652034E+04   1.0806166E+04   0.0000000E+00  -1.3907354E+04   1.4511118E+02   6.1487785E+01  -1.4652034E+04  -3.5405756E+05  -1.1449619E+05  -4.5272412E+05  -1.3999958E+01  -2.3207650E-07  -1.0000422E+01  -3.0575469E+05   2.2828298E-02  -4.0234822E+05  -1.3999958E+01  -2.3207650E-07  -1.0000422E+01  -3.5406738E+05   1.1449941E+05  -4.5273625E+05  -1.3999958E+01  -2.3207650E-07  -1.0000422E+01  -3.6495609E+04  -6.6402383E+03  -2.1626673E+05   5.4000042E+01   2.5908739E-07  -9.9996195E+00  -4.1141867E+04  -1.1250787E-02  -2.2982741E+05   5.4000042E+01   2.5908739E-07  -9.9996195E+00  -3.6495348E+04   6.6401704E+03  -2.1626530E+05   5.4000042E+01   2.5908739E-07  -9.9996195E+00  -5.0005577E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0003490E+01  -4.9845463E+01  -4.9263500E+01  -4.8281910E+01  -4.6934750E+01  -4.5238651E+01  -4.3211685E+01  -4.0883270E+01  -3.8276897E+01  -3.5412952E+01  -3.2315903E+01  -2.9007763E+01  -2.5504076E+01  -2.1833675E+01  -1.8013245E+01  -1.4065520E+01  -1.0000422E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005634E+01  -5.0004223E+01  -4.9889050E+01  -4.9291054E+01  -4.8276443E+01  -4.6901054E+01  -4.5181870E+01  -4.3129726E+01  -4.0764736E+01  -3.8127525E+01  -3.5233543E+01  -3.2113152E+01  -2.8799774E+01  -2.5303085E+01  -2.1652250E+01  -1.7869118E+01  -1.3981872E+01  -1.0000422E+01
    0.0510   5.8503044E+05   5.0618728E+05   5.8504800E+05   2.2040289E+05   2.3452547E+05   2.2040152E+05   3.8382866E+05   2.9309406E+05   3.8382788E+05   1.4652861E+04   1.7621137E+04   1.4652861E+04   3.5644425E+05   1.4158155E+05  -1.5053197E+04   2.9274784E+05   0.0000000E+00  -1.4242114E+04   3.5644350E+05  -1.4158125E+05  -1.5053196E+04   1.4316734E+02  -6.0664131E+01  -1.4652037E+04   1.0820832E+04   0.0000000E+00  -1.3907337E+04   1.4316734E+02   6.0664127E+01  -1.4652037E+04  -3.5345341E+05  -1.1431974E+05  -4.5195388E+05  -1.3999952E+01  -2.8667139E-07  -1.0000474E+01  -3.0628928E+05   2.8222995E-02  -4.0300425E+05  -1.3999952E+01  -2.8667139E-07  -1.0000474E+01  -3.5346419E+05   1.1432330E+05  -4.5196722E+05  -1.3999952E+01  -2.8667139E-07  -1.0000474E+01  -3.6647629E+04  -6.6684805E+03  -2.1723239E+05   5.4000050E+01   3.1672312E-07  -9.9995708E+00  -4.1314832E+04  -1.3814749E-02  -2.3085772E+05   5.4000050E+01   3.1672312E-07  -9.9995708E+00  -3.6647387E+04   6.6684116E+03  -2.1723105E+05   5.4000050E+01   3.1672312E-07  -9.9995708E+00  -5.0005577E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0003490E+01  -4.9845383E+01  -4.9263409E+01  -4.8281937E+01  -4.6934864E+01  -4.5238785E+01  -4.3211914E+01  -4.0883610E+01  -3.8277287E+01  -3.5413280E+01  -3.2316154E+01  -2.9007851E+01  -2.5504084E+01  -2.1833574E+01  -1.8013151E+01  -1.4065457E+01  -1.0000474E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005634E+01  -5.0004227E+01  -4.9888794E+01  -4.9290680E+01  -4.8276249E+01  -4.6900936E+01  -4.5181705E+01  -4.3130066E+01  -4.0765247E+01  -3.8128128E+01  -3.5234131E+01  -3.2113575E+01  -2.8799713E+01  -2.5302940E+01  -2.1652031E+01  -1.7869013E+01  -1.3981834E+01  -1.0000474E+01
    0.0540   5.8411269E+05   5.0731694E+05   5.8413162E+05   2.2172389E+05   2.3629003E+05   2.2172267E+05   3.8069856E+05   2.9223478E+05   3.8069803E+05   1.4652842E+04   1.7630301E+04   1.4652842E+04   3.5353756E+05   1.4041395E+05  -1.5049921E+04   2.9188756E+05   0.0000000E+00  -1.4241178E+04   3.5353709E+05  -1.4041377E+05  -1.5049920E+04   1.4120657E+02  -5.9833294E+01  -1.4652039E+04   1.0835771E+04   0.0000000E+00  -1.3907319E+04   1.4120657E+02   5.9833294E+01  -1.4652039E+04  -3.5289662E+05  -1.1415848E+05  -4.5124212E+05  -1.3999946E+01  -3.4699227E-07  -1.0000531E+01  -3.0699912E+05   3.4211863E-02  -4.0388369E+05  -1.3999946E+01  -3.4699227E-07  -1.0000531E+01  -3.5290828E+05   1.1416234E+05  -4.5125656E+05  -1.3999946E+01  -3.4699227E-07  -1.0000531E+01  -3.6860453E+04  -6.7077725E+03  -2.1853556E+05   5.4000053E+01   3.7978552E-07  -9.9995193E+00  -4.1622211E+04  -1.6692523E-02  -2.3259530E+05   5.4000053E+01   3.7978552E-07  -9.9995193E+00  -3.6860234E+04   6.7077036E+03  -2.1853438E+05   5.4000053E+01   3.7978552E-07  -9.9995193E+00  -5.0005577E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0003494E+01  -4.9845299E+01  -4.9263313E+01  -4.8281963E+01  -4.6934982E+01  -4.5238922E+01  -4.3212147E+01  -4.0883957E+01  -3.8277676E+01  -3.5413612E+01  -3.2316406E+01  -2.9007938E+01  -2.5504095E+01  -2.1833475E+01  -1.8013060E+01  -1.4065398E+01  -1.0000531E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005634E+01  -5.0004227E+01  -4.9888538E+01  -4.9290310E+01  -4.8276062E+01  -4.6900826E+01  -4.5181549E+01  -4.3130413E+01  -4.0765770E+01  -3.8128731E+01  -3.5234722E+01  -3.2114002E+01  -2.8799656E+01  -2.5302797E+01  -2.1651817E+01  -1.7868917E+01  -1.3981805E+01  -1.0000531E+01
