
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 26-Jun-2025 at 17:39:04.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        FAIRTEN4        FAIRTEN5        FAIRTEN6        ANCHTEN1        ANCHTEN2        ANCHTEN3        ANCHTEN4        ANCHTEN5        ANCHTEN6            P1FX            P1FY            P1FZ            P2FX            P2FY            P2FZ            P3FX            P3FY            P3FZ            P4FX            P4FY            P4FZ            P5FX            P5FY            P5FZ            P6FX            P6FY            P6FZ            P7FX            P7FY            P7FZ            P7PX            P7PY            P7PZ            P8FX            P8FY            P8FZ            P8PX            P8PY            P8PZ            P9FX            P9FY            P9FZ            P9PX            P9PY            P9PZ           P10FX           P10FY           P10FZ           P10PX           P10PY           P10PZ           P11FX           P11FY           P11FZ           P11PX           P11PY           P11PZ           P12FX           P12FY           P12FZ           P12PX           P12PY           P12PZ          L1N1PZ          L1N2PZ          L1N3PZ          L1N4PZ          L1N5PZ          L1N6PZ          L1N7PZ          L1N8PZ          L1N9PZ         L1N10PZ         L1N11PZ         L1N12PZ         L1N13PZ         L1N14PZ         L1N15PZ         L1N16PZ         L1N17PZ         L1N18PZ         L1N19PZ         L1N20PZ         L1N21PZ         L1N22PZ         L1N23PZ         L1N24PZ         L1N25PZ         L1N26PZ         L1N27PZ         L1N28PZ         L1N29PZ         L1N30PZ          L2N1PZ          L2N2PZ          L2N3PZ          L2N4PZ          L2N5PZ          L2N6PZ          L2N7PZ          L2N8PZ          L2N9PZ         L2N10PZ         L2N11PZ         L2N12PZ         L2N13PZ         L2N14PZ         L2N15PZ         L2N16PZ         L2N17PZ         L2N18PZ         L2N19PZ         L2N20PZ         L2N21PZ         L2N22PZ         L2N23PZ         L2N24PZ         L2N25PZ         L2N26PZ         L2N27PZ         L2N28PZ         L2N29PZ         L2N30PZ
    0.0270   5.8117006E+05   4.9385344E+05   5.8117450E+05   2.3091100E+05   2.5056869E+05   2.3091014E+05   3.9344231E+05   2.9542838E+05   3.9344231E+05   1.4653032E+04   1.7553857E+04   1.4653032E+04   3.6534791E+05   1.4522697E+05  -1.5063288E+04   2.9508475E+05   0.0000000E+00  -1.4244595E+04   3.6534788E+05  -1.4522697E+05  -1.5063288E+04   1.5871004E+02  -6.7250015E+01  -1.4652019E+04   1.0710762E+04   0.0000000E+00  -1.3907462E+04   1.5871004E+02   6.7250015E+01  -1.4652019E+04  -3.5102419E+05  -1.1337905E+05  -4.4909450E+05  -1.3999907E+01  -1.0430606E-08  -1.0000309E+01  -2.9857041E+05   1.0878936E-03  -3.9337884E+05  -1.3999907E+01  -1.0430606E-08  -1.0000309E+01  -3.5102694E+05   1.1337994E+05  -4.4909788E+05  -1.3999907E+01  -1.0430606E-08  -1.0000309E+01  -3.8706207E+04  -7.0369482E+03  -2.2753506E+05   5.4000092E+01   2.4312126E-08  -9.9998484E+00  -4.4514371E+04  -1.1607339E-03  -2.4658292E+05   5.4000092E+01   2.4312126E-08  -9.9998484E+00  -3.8706051E+04   7.0369180E+03  -2.2753422E+05   5.4000092E+01   2.4312126E-08  -9.9998484E+00  -5.0005577E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0003494E+01  -4.9845955E+01  -4.9264149E+01  -4.8281834E+01  -4.6934021E+01  -4.5237766E+01  -4.3210175E+01  -4.0880966E+01  -3.8274242E+01  -3.5410725E+01  -3.2314217E+01  -2.9007185E+01  -2.5504118E+01  -2.1834478E+01  -1.8014051E+01  -1.4066085E+01  -1.0000309E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005634E+01  -5.0004200E+01  -4.9890808E+01  -4.9293861E+01  -4.8278145E+01  -4.6902187E+01  -4.5183224E+01  -4.3127522E+01  -4.0761356E+01  -3.8123466E+01  -3.5229580E+01  -3.2110390E+01  -2.8800312E+01  -2.5304274E+01  -2.1653967E+01  -1.7870113E+01  -1.3982388E+01  -1.0000309E+01
    0.0300   5.7854231E+05   4.9126841E+05   5.7854819E+05   2.2858322E+05   2.4768812E+05   2.2858214E+05   3.9339812E+05   2.9549303E+05   3.9339812E+05   1.4653010E+04   1.7561711E+04   1.4653010E+04   3.6531150E+05   1.4519881E+05  -1.5063237E+04   2.9514950E+05   0.0000000E+00  -1.4244680E+04   3.6531150E+05  -1.4519880E+05  -1.5063237E+04   1.5674538E+02  -6.6417534E+01  -1.4652021E+04   1.0723646E+04   0.0000000E+00  -1.3907447E+04   1.5674538E+02   6.6417534E+01  -1.4652021E+04  -3.4941594E+05  -1.1287810E+05  -4.4707744E+05  -1.3999885E+01  -2.6384939E-08  -1.0000380E+01  -2.9698838E+05   2.6382175E-03  -3.9133434E+05  -1.3999885E+01  -2.6384939E-08  -1.0000380E+01  -3.4941956E+05   1.1287928E+05  -4.4708194E+05  -1.3999885E+01  -2.6384939E-08  -1.0000380E+01  -3.8267801E+04  -6.9578550E+03  -2.2524977E+05   5.4000114E+01   4.1144933E-08  -9.9998150E+00  -4.3949840E+04  -1.9347903E-03  -2.4375770E+05   5.4000114E+01   4.1144933E-08  -9.9998150E+00  -3.8267609E+04   6.9578164E+03  -2.2524870E+05   5.4000114E+01   4.1144933E-08  -9.9998150E+00  -5.0005577E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0003494E+01  -4.9845894E+01  -4.9264061E+01  -4.8281837E+01  -4.6934124E+01  -4.5237896E+01  -4.3210392E+01  -4.0881298E+01  -3.8274628E+01  -3.5411049E+01  -3.2314472E+01  -2.9007284E+01  -2.5504126E+01  -2.1834381E+01  -1.8013950E+01  -1.4066024E+01  -1.0000380E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005634E+01  -5.0004204E+01  -4.9890564E+01  -4.9293446E+01  -4.8277870E+01  -4.6902000E+01  -4.5183018E+01  -4.3127831E+01  -4.0761829E+01  -3.8124046E+01  -3.5230148E+01  -3.2110783E+01  -2.8800247E+01  -2.5304113E+01  -2.1653732E+01  -1.7869974E+01  -1.3982322E+01  -1.0000380E+01
    0.0330   5.7601512E+05   4.8907500E+05   5.7602244E+05   2.2599714E+05   2.4418788E+05   2.2599588E+05   3.9317425E+05   2.9557397E+05   3.9317422E+05   1.4652987E+04   1.7569721E+04   1.4652987E+04   3.6510800E+05   1.4510425E+05  -1.5062998E+04   2.9523053E+05   0.0000000E+00  -1.4244781E+04   3.6510797E+05  -1.4510423E+05  -1.5062998E+04   1.5478896E+02  -6.5588539E+01  -1.4652023E+04   1.0736778E+04   0.0000000E+00  -1.3907432E+04   1.5478896E+02   6.5588539E+01  -1.4652023E+04  -3.4786997E+05  -1.1239698E+05  -4.4513688E+05  -1.3999861E+01  -4.6882587E-08  -1.0000458E+01  -2.9564819E+05   4.6101576E-03  -3.8959788E+05  -1.3999861E+01  -4.6882587E-08  -1.0000458E+01  -3.4787447E+05   1.1239844E+05  -4.4514244E+05  -1.3999861E+01  -4.6882587E-08  -1.0000458E+01  -3.7783840E+04  -6.8704272E+03  -2.2271031E+05   5.4000141E+01   6.2495850E-08  -9.9997778E+00  -4.3269676E+04  -2.8903040E-03  -2.4032364E+05   5.4000141E+01   6.2495850E-08  -9.9997778E+00  -3.7783613E+04   6.8703813E+03  -2.2270908E+05   5.4000141E+01   6.2495850E-08  -9.9997778E+00  -5.0005577E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0003494E+01  -4.9845833E+01  -4.9263973E+01  -4.8281849E+01  -4.6934227E+01  -4.5238026E+01  -4.3210609E+01  -4.0881634E+01  -3.8275017E+01  -3.5411381E+01  -3.2314724E+01  -2.9007387E+01  -2.5504137E+01  -2.1834288E+01  -1.8013855E+01  -1.4065968E+01  -1.0000458E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005634E+01  -5.0004208E+01  -4.9890316E+01  -4.9293037E+01  -4.8277611E+01  -4.6901825E+01  -4.5182819E+01  -4.3128143E+01  -4.0762310E+01  -3.8124630E+01  -3.5230721E+01  -3.2111187E+01  -2.8800186E+01  -2.5303959E+01  -2.1653503E+01  -1.7869844E+01  -1.3982265E+01  -1.0000458E+01
    0.0360   5.7360988E+05   4.8729522E+05   5.7361881E+05   2.2355909E+05   2.4062545E+05   2.2355769E+05   3.9258462E+05   2.9539272E+05   3.9258453E+05   1.4652966E+04   1.7577887E+04   1.4652966E+04   3.6456438E+05   1.4487458E+05  -1.5062376E+04   2.9504906E+05   0.0000000E+00  -1.4244594E+04   3.6456428E+05  -1.4487455E+05  -1.5062376E+04   1.5284036E+02  -6.4762863E+01  -1.4652025E+04   1.0750157E+04   0.0000000E+00  -1.3907417E+04   1.5284036E+02   6.4762863E+01  -1.4652025E+04  -3.4639941E+05  -1.1193991E+05  -4.4328903E+05  -1.3999834E+01  -7.2216210E-08  -1.0000544E+01  -2.9456353E+05   7.0335232E-03  -3.8818678E+05  -1.3999834E+01  -7.2216210E-08  -1.0000544E+01  -3.4640491E+05   1.1194172E+05  -4.4329588E+05  -1.3999834E+01  -7.2216210E-08  -1.0000544E+01  -3.7326918E+04  -6.7878682E+03  -2.2031636E+05   5.4000168E+01   8.8976215E-08  -9.9997368E+00  -4.2578656E+04  -4.0482990E-03  -2.3682834E+05   5.4000168E+01   8.8976215E-08  -9.9997368E+00  -3.7326664E+04   6.7878149E+03  -2.2031497E+05   5.4000168E+01   8.8976215E-08  -9.9997368E+00  -5.0005577E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0003494E+01  -4.9845768E+01  -4.9263885E+01  -4.8281864E+01  -4.6934334E+01  -4.5238159E+01  -4.3210835E+01  -4.0881973E+01  -3.8275410E+01  -3.5411716E+01  -3.2314983E+01  -2.9007492E+01  -2.5504154E+01  -2.1834198E+01  -1.8013763E+01  -1.4065915E+01  -1.0000544E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005634E+01  -5.0004211E+01  -4.9890072E+01  -4.9292637E+01  -4.8277363E+01  -4.6901661E+01  -4.5182629E+01  -4.3128468E+01  -4.0762802E+01  -3.8125225E+01  -3.5231304E+01  -3.2111595E+01  -2.8800131E+01  -2.5303812E+01  -2.1653282E+01  -1.7869724E+01  -1.3982216E+01  -1.0000544E+01
    0.0390   5.7134762E+05   4.8594766E+05   5.7135812E+05   2.2158997E+05   2.3748923E+05   2.2158847E+05   3.9135466E+05   2.9461934E+05   3.9135447E+05   1.4652944E+04   1.7586215E+04   1.4652944E+04   3.6342519E+05   1.4440833E+05  -1.5061085E+04   2.9427481E+05   0.0000000E+00  -1.4243753E+04   3.6342500E+05  -1.4440825E+05  -1.5061085E+04   1.5089742E+02  -6.3939583E+01  -1.4652027E+04   1.0763788E+04   0.0000000E+00  -1.3907401E+04   1.5089742E+02   6.3939583E+01  -1.4652027E+04  -3.4501722E+05  -1.1151115E+05  -4.4155009E+05  -1.3999804E+01  -1.0266509E-07  -1.0000636E+01  -2.9374591E+05   9.9346964E-03  -3.8711559E+05  -1.3999804E+01  -1.0266509E-07  -1.0000636E+01  -3.4502372E+05   1.1151327E+05  -4.4155809E+05  -1.3999804E+01  -1.0266509E-07  -1.0000636E+01  -3.6954227E+04  -6.7205791E+03  -2.1838345E+05   5.4000195E+01   1.2120172E-07  -9.9996929E+00  -4.1968375E+04  -5.4352735E-03  -2.3375156E+05   5.4000195E+01   1.2120172E-07  -9.9996929E+00  -3.6953957E+04   6.7205205E+03  -2.1838198E+05   5.4000195E+01   1.2120172E-07  -9.9996929E+00  -5.0005577E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0003494E+01  -4.9845703E+01  -4.9263798E+01  -4.8281879E+01  -4.6934448E+01  -4.5238297E+01  -4.3211063E+01  -4.0882317E+01  -3.8275806E+01  -3.5412052E+01  -3.2315247E+01  -2.9007597E+01  -2.5504173E+01  -2.1834110E+01  -1.8013680E+01  -1.4065867E+01  -1.0000636E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005634E+01  -5.0004215E+01  -4.9889828E+01  -4.9292244E+01  -4.8277130E+01  -4.6901512E+01  -4.5182446E+01  -4.3128796E+01  -4.0763302E+01  -3.8125824E+01  -3.5231892E+01  -3.2112015E+01  -2.8800081E+01  -2.5303671E+01  -2.1653067E+01  -1.7869614E+01  -1.3982177E+01  -1.0000636E+01
    0.0420   5.6924806E+05   4.8504669E+05   5.6926038E+05   2.2034303E+05   2.3519388E+05   2.2034148E+05   3.8921203E+05   2.9302156E+05   3.8921166E+05   1.4652923E+04   1.7594709E+04   1.4652923E+04   3.6143722E+05   1.4360495E+05  -1.5058839E+04   2.9267525E+05   0.0000000E+00  -1.4242003E+04   3.6143684E+05  -1.4360481E+05  -1.5058839E+04   1.4895569E+02  -6.3116817E+01  -1.4652030E+04   1.0777681E+04   0.0000000E+00  -1.3907386E+04   1.4895569E+02   6.3116817E+01  -1.4652030E+04  -3.4373556E+05  -1.1111460E+05  -4.3993497E+05  -1.3999773E+01  -1.3858167E-07  -1.0000735E+01  -2.9320425E+05   1.3352559E-02  -3.8639562E+05  -1.3999773E+01  -1.3858167E-07  -1.0000735E+01  -3.4374316E+05   1.1111708E+05  -4.3994431E+05  -1.3999773E+01  -1.3858167E-07  -1.0000735E+01  -3.6710766E+04  -6.6767505E+03  -2.1716075E+05   5.4000225E+01   1.5954140E-07  -9.9996462E+00  -4.1516414E+04  -7.0781047E-03  -2.3150064E+05   5.4000225E+01   1.5954140E-07  -9.9996462E+00  -3.6710492E+04   6.6766880E+03  -2.1715923E+05   5.4000225E+01   1.5954140E-07  -9.9996462E+00  -5.0005577E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0003494E+01  -4.9845634E+01  -4.9263710E+01  -4.8281906E+01  -4.6934566E+01  -4.5238434E+01  -4.3211296E+01  -4.0882664E+01  -3.8276207E+01  -3.5412395E+01  -3.2315514E+01  -2.9007708E+01  -2.5504198E+01  -2.1834028E+01  -1.8013599E+01  -1.4065824E+01  -1.0000735E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005634E+01  -5.0004219E+01  -4.9889584E+01  -4.9291859E+01  -4.8276909E+01  -4.6901375E+01  -4.5182278E+01  -4.3129135E+01  -4.0763813E+01  -3.8126434E+01  -3.5232487E+01  -3.2112442E+01  -2.8800037E+01  -2.5303537E+01  -2.1652861E+01  -1.7869514E+01  -1.3982146E+01  -1.0000735E+01
    0.0450   5.6732669E+05   4.8459775E+05   5.6734062E+05   2.1997498E+05   2.3404461E+05   2.1997347E+05   3.8601066E+05   2.9058750E+05   3.8601006E+05   1.4652902E+04   1.7603375E+04   1.4652902E+04   3.5846450E+05   1.4241053E+05  -1.5055486E+04   2.9023841E+05   0.0000000E+00  -1.4239330E+04   3.5846394E+05  -1.4241031E+05  -1.5055485E+04   1.4700845E+02  -6.2291718E+01  -1.4652032E+04   1.0791843E+04   0.0000000E+00  -1.3907369E+04   1.4700845E+02   6.2291718E+01  -1.4652032E+04  -3.4256394E+05  -1.1075335E+05  -4.3845547E+05  -1.3999740E+01  -1.8027465E-07  -1.0000842E+01  -2.9294197E+05   1.7319636E-02  -3.8603106E+05  -1.3999740E+01  -1.8027465E-07  -1.0000842E+01  -3.4257250E+05   1.1075617E+05  -4.3846609E+05  -1.3999740E+01  -1.8027465E-07  -1.0000842E+01  -3.6624242E+04  -6.6614263E+03  -2.1680241E+05   5.4000259E+01   2.0421511E-07  -9.9995947E+00  -4.1279703E+04  -9.0078097E-03  -2.3037550E+05   5.4000259E+01   2.0421511E-07  -9.9995947E+00  -3.6623973E+04   6.6613608E+03  -2.1680091E+05   5.4000259E+01   2.0421511E-07  -9.9995947E+00  -5.0005577E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0003494E+01  -4.9845570E+01  -4.9263626E+01  -4.8281933E+01  -4.6934689E+01  -4.5238583E+01  -4.3211536E+01  -4.0883018E+01  -3.8276611E+01  -3.5412739E+01  -3.2315781E+01  -2.9007818E+01  -2.5504227E+01  -2.1833950E+01  -1.8013525E+01  -1.4065784E+01  -1.0000842E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005634E+01  -5.0004223E+01  -4.9889339E+01  -4.9291481E+01  -4.8276703E+01  -4.6901249E+01  -4.5182117E+01  -4.3129482E+01  -4.0764332E+01  -3.8127048E+01  -3.5233089E+01  -3.2112877E+01  -2.8799999E+01  -2.5303410E+01  -2.1652660E+01  -1.7869423E+01  -1.3982125E+01  -1.0000842E+01
    0.0480   5.6559312E+05   4.8459688E+05   5.6560869E+05   2.2049673E+05   2.3417373E+05   2.2049531E+05   3.8180391E+05   2.8753150E+05   3.8180312E+05   1.4652881E+04   1.7612221E+04   1.4652881E+04   3.5455662E+05   1.4084489E+05  -1.5051082E+04   2.8717888E+05   0.0000000E+00  -1.4235971E+04   3.5455591E+05  -1.4084459E+05  -1.5051082E+04   1.4504709E+02  -6.1460632E+01  -1.4652034E+04   1.0806288E+04   0.0000000E+00  -1.3907354E+04   1.4504709E+02   6.1460629E+01  -1.4652034E+04  -3.4150828E+05  -1.1042938E+05  -4.3711903E+05  -1.3999702E+01  -2.2773509E-07  -1.0000957E+01  -2.9295666E+05   2.1843188E-02  -3.8601884E+05  -1.3999702E+01  -2.2773509E-07  -1.0000957E+01  -3.4151788E+05   1.1043252E+05  -4.3713088E+05  -1.3999702E+01  -2.2773509E-07  -1.0000957E+01  -3.6696328E+04  -6.6749160E+03  -2.1731920E+05   5.4000298E+01   2.5484454E-07  -9.9995403E+00  -4.1282680E+04  -1.1239987E-02  -2.3050612E+05   5.4000298E+01   2.5484454E-07  -9.9995403E+00  -3.6696078E+04   6.6748501E+03  -2.1731780E+05   5.4000298E+01   2.5484454E-07  -9.9995403E+00  -5.0005577E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0003498E+01  -4.9845497E+01  -4.9263546E+01  -4.8281967E+01  -4.6934814E+01  -4.5238731E+01  -4.3211781E+01  -4.0883377E+01  -3.8277020E+01  -3.5413090E+01  -3.2316055E+01  -2.9007933E+01  -2.5504259E+01  -2.1833874E+01  -1.8013456E+01  -1.4065751E+01  -1.0000957E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005634E+01  -5.0004227E+01  -4.9889099E+01  -4.9291115E+01  -4.8276512E+01  -4.6901134E+01  -4.5181965E+01  -4.3129841E+01  -4.0764862E+01  -3.8127670E+01  -3.5233700E+01  -3.2113323E+01  -2.8799965E+01  -2.5303289E+01  -2.1652468E+01  -1.7869343E+01  -1.3982114E+01  -1.0000957E+01
    0.0510   5.6404694E+05   4.8502591E+05   5.6406406E+05   2.2175705E+05   2.3549502E+05   2.2175573E+05   3.7682144E+05   2.8419294E+05   3.7682062E+05   1.4652860E+04   1.7621254E+04   1.4652860E+04   3.4992712E+05   1.3899291E+05  -1.5045868E+04   2.8383634E+05   0.0000000E+00  -1.4232301E+04   3.4992634E+05  -1.3899261E+05  -1.5045867E+04   1.4306192E+02  -6.0619457E+01  -1.4652037E+04   1.0821024E+04   0.0000000E+00  -1.3907336E+04   1.4306192E+02   6.0619457E+01  -1.4652037E+04  -3.4056834E+05  -1.1014256E+05  -4.3592522E+05  -1.3999664E+01  -2.8097165E-07  -1.0001078E+01  -2.9323709E+05   2.6930783E-02  -3.8634459E+05  -1.3999664E+01  -2.8097165E-07  -1.0001078E+01  -3.4057884E+05   1.1014602E+05  -4.3593822E+05  -1.3999664E+01  -2.8097165E-07  -1.0001078E+01  -3.6899840E+04  -6.7122793E+03  -2.1856242E+05   5.4000336E+01   3.1113203E-07  -9.9994831E+00  -4.1508844E+04  -1.3793660E-02  -2.3180794E+05   5.4000336E+01   3.1113203E-07  -9.9994831E+00  -3.6899605E+04   6.7122124E+03  -2.1856114E+05   5.4000336E+01   3.1113203E-07  -9.9994831E+00  -5.0005577E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0003498E+01  -4.9845428E+01  -4.9263466E+01  -4.8282005E+01  -4.6934948E+01  -4.5238884E+01  -4.3212029E+01  -4.0883739E+01  -3.8277431E+01  -3.5413445E+01  -3.2316334E+01  -2.9008049E+01  -2.5504297E+01  -2.1833805E+01  -1.8013393E+01  -1.4065722E+01  -1.0001078E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005634E+01  -5.0004230E+01  -4.9888859E+01  -4.9290752E+01  -4.8276333E+01  -4.6901035E+01  -4.5181828E+01  -4.3130203E+01  -4.0765400E+01  -3.8128300E+01  -3.5234318E+01  -3.2113777E+01  -2.8799938E+01  -2.5303177E+01  -2.1652283E+01  -1.7869272E+01  -1.3982112E+01  -1.0001078E+01
    0.0540   5.6268250E+05   4.8585959E+05   5.6270088E+05   2.2349158E+05   2.3773291E+05   2.2349044E+05   3.7137672E+05   2.8090881E+05   3.7137619E+05   1.4652840E+04   1.7630475E+04   1.4652840E+04   3.4486747E+05   1.3697045E+05  -1.5040172E+04   2.8054822E+05   0.0000000E+00  -1.4228690E+04   3.4486697E+05  -1.3697025E+05  -1.5040171E+04   1.4104320E+02  -5.9764069E+01  -1.4652039E+04   1.0836058E+04   0.0000000E+00  -1.3907319E+04   1.4104320E+02   5.9764069E+01  -1.4652039E+04  -3.3974056E+05  -1.0989181E+05  -4.3486978E+05  -1.3999622E+01  -3.3965770E-07  -1.0001205E+01  -2.9376772E+05   3.2564767E-02  -3.8698847E+05  -1.3999622E+01  -3.3965770E-07  -1.0001205E+01  -3.3975191E+05   1.0989555E+05  -4.3488378E+05  -1.3999622E+01  -3.3965770E-07  -1.0001205E+01  -3.7187527E+04  -6.7649248E+03  -2.2027212E+05   5.4000378E+01   3.7255856E-07  -9.9994211E+00  -4.1906305E+04  -1.6670201E-02  -2.3401025E+05   5.4000378E+01   3.7255856E-07  -9.9994211E+00  -3.7187324E+04   6.7648579E+03  -2.2027100E+05   5.4000378E+01   3.7255856E-07  -9.9994211E+00  -5.0005577E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0003502E+01  -4.9845364E+01  -4.9263390E+01  -4.8282051E+01  -4.6935085E+01  -4.5239044E+01  -4.3212284E+01  -4.0884109E+01  -3.8277851E+01  -3.5413807E+01  -3.2316616E+01  -2.9008169E+01  -2.5504339E+01  -2.1833738E+01  -1.8013336E+01  -1.4065698E+01  -1.0001205E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005634E+01  -5.0004234E+01  -4.9888622E+01  -4.9290405E+01  -4.8276169E+01  -4.6900948E+01  -4.5181698E+01  -4.3130577E+01  -4.0765949E+01  -3.8128937E+01  -3.5234943E+01  -3.2114235E+01  -2.8799915E+01  -2.5303070E+01  -2.1652105E+01  -1.7869211E+01  -1.3982119E+01  -1.0001205E+01
